DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_BANCO_POSTAL_E_ECT
GO;61441;2;AC PARANAÍBA SHOPPING;11/02/2021;235,79;200300
GO;431186;4;AC COLINAS DO SUL;29/12/2020;375,8;0
GO;431186;4;AC COLINAS DO SUL;19/01/2021;0;0
GO;431186;4;AC COLINAS DO SUL;14/01/2021;53,15;0
GO;431186;4;AC COLINAS DO SUL;16/12/2020;350,3;0
GO;431186;4;AC COLINAS DO SUL;11/12/2020;201,75;0
GO;431186;4;AC COLINAS DO SUL;08/12/2020;95,2;0
GO;431186;4;AC COLINAS DO SUL;03/12/2020;0;0
GO;431186;4;AC COLINAS DO SUL;22/03/2021;413,87;0
GO;431186;4;AC COLINAS DO SUL;19/03/2021;0;0
GO;431186;4;AC COLINAS DO SUL;01/03/2021;60,1;0
GO;431186;4;AC COLINAS DO SUL;24/03/2021;473,87;0
GO;431186;4;AC COLINAS DO SUL;09/03/2021;0;0
GO;431186;4;AC COLINAS DO SUL;16/03/2021;358,37;0
GO;431186;4;AC COLINAS DO SUL;08/03/2021;431,4;0
GO;431186;4;AC COLINAS DO SUL;11/03/2021;98,3;0
GO;431186;4;AC COLINAS DO SUL;03/03/2021;86,32;0
GO;431186;4;AC COLINAS DO SUL;26/02/2021;0;0
GO;431186;4;AC COLINAS DO SUL;24/02/2021;422,15;0
GO;431186;4;AC COLINAS DO SUL;16/02/2021;209,1;0
GO;431186;4;AC COLINAS DO SUL;11/02/2021;0;0
GO;431186;4;AC COLINAS DO SUL;08/02/2021;323,93;0
GO;431186;4;AC COLINAS DO SUL;03/02/2021;152,93;0
GO;431186;4;AC COLINAS DO SUL;29/01/2021;38,58;0
GO;431186;4;AC COLINAS DO SUL;21/01/2021;241,3;0
GO;431186;4;AC COLINAS DO SUL;26/01/2021;471,5;0
GO;431186;4;AC COLINAS DO SUL;18/01/2021;466,84;0
GO;431186;4;AC COLINAS DO SUL;08/01/2021;258,1;0
GO;431186;4;AC COLINAS DO SUL;13/01/2021;46,15;0
GO;431186;4;AC COLINAS DO SUL;05/01/2021;77,2;0
GO;431186;4;AC COLINAS DO SUL;21/12/2020;216,15;0
GO;431186;4;AC COLINAS DO SUL;23/12/2020;289,75;0
GO;431186;4;AC COLINAS DO SUL;18/12/2020;174,7;0
GO;61441;2;AC PARANAÍBA SHOPPING;19/02/2021;166,69;200300
GO;61441;2;AC PARANAÍBA SHOPPING;24/02/2021;258,66;200300
GO;61441;2;AC PARANAÍBA SHOPPING;16/02/2021;628,86;200300
GO;61441;2;AC PARANAÍBA SHOPPING;04/03/2021;163,54;200300
GO;61441;2;AC PARANAÍBA SHOPPING;01/03/2021;407,04;200300
GO;61441;2;AC PARANAÍBA SHOPPING;09/03/2021;111,8;200300
GO;61441;2;AC PARANAÍBA SHOPPING;17/03/2021;324,63;200300
GO;61441;2;AC PARANAÍBA SHOPPING;22/03/2021;409,58;200300
GO;61441;2;AC PARANAÍBA SHOPPING;17/02/2021;286,4;200300
GO;61441;2;AC PARANAÍBA SHOPPING;22/02/2021;339,51;200300
GO;61441;2;AC PARANAÍBA SHOPPING;15/02/2021;547,16;200300
GO;61441;2;AC PARANAÍBA SHOPPING;12/02/2021;422,99;200300
GO;61441;2;AC PARANAÍBA SHOPPING;02/03/2021;180,94;200300
GO;61441;2;AC PARANAÍBA SHOPPING;25/02/2021;534,81;200300
GO;61441;2;AC PARANAÍBA SHOPPING;12/03/2021;604,6;200300
GO;61441;2;AC PARANAÍBA SHOPPING;15/03/2021;508,71;200300
GO;61441;2;AC PARANAÍBA SHOPPING;05/03/2021;15,28;200300
GO;61441;2;AC PARANAÍBA SHOPPING;10/03/2021;244,45;200300
GO;61441;2;AC PARANAÍBA SHOPPING;18/03/2021;380,03;200300
GO;61441;2;AC PARANAÍBA SHOPPING;23/03/2021;520;200300
GO;61441;2;AC PARANAÍBA SHOPPING;18/02/2021;586,75;200300
GO;61441;2;AC PARANAÍBA SHOPPING;23/02/2021;506,06;200300
GO;61441;2;AC PARANAÍBA SHOPPING;26/02/2021;216,11;200300
GO;61441;2;AC PARANAÍBA SHOPPING;03/03/2021;270,89;200300
GO;61441;2;AC PARANAÍBA SHOPPING;08/03/2021;129,03;200300
GO;61441;2;AC PARANAÍBA SHOPPING;11/03/2021;469,84;200300
GO;61441;2;AC PARANAÍBA SHOPPING;16/03/2021;189,28;200300
GO;61441;2;AC PARANAÍBA SHOPPING;19/03/2021;227,68;200300
GO;61441;2;AC PARANAÍBA SHOPPING;24/03/2021;210,05;200300
GO;431186;4;AC COLINAS DO SUL;24/12/2020;313,75;0
GO;431186;4;AC COLINAS DO SUL;11/01/2021;332,04;0
GO;431186;4;AC COLINAS DO SUL;06/01/2021;232,3;0
GO;431186;4;AC COLINAS DO SUL;27/01/2021;0;0
GO;431186;4;AC COLINAS DO SUL;01/02/2021;68,78;0
GO;431186;4;AC COLINAS DO SUL;19/02/2021;0;0
GO;431186;4;AC COLINAS DO SUL;09/02/2021;335,93;0
GO;431186;4;AC COLINAS DO SUL;12/03/2021;233,97;0
GO;431186;4;AC COLINAS DO SUL;17/03/2021;477,32;0
GO;431186;4;AC COLINAS DO SUL;04/03/2021;203,08;0
GO;431186;4;AC COLINAS DO SUL;22/02/2021;108,5;0
GO;431173;2;AC ABADIANIA;02/03/2021;321,87;0
GO;431173;2;AC ABADIANIA;22/02/2021;329,58;0
GO;431173;2;AC ABADIANIA;15/03/2021;242,88;0
GO;431173;2;AC ABADIANIA;12/03/2021;797,31;0
GO;431173;2;AC ABADIANIA;09/02/2021;655,84;0
GO;431173;2;AC ABADIANIA;04/02/2021;304,15;0
GO;431173;2;AC ABADIANIA;17/02/2021;376,22;0
GO;431173;2;AC ABADIANIA;01/02/2021;170,86;0
GO;431173;2;AC ABADIANIA;27/01/2021;667,26;0
GO;431173;2;AC ABADIANIA;06/01/2021;1127,43;0
GO;431173;2;AC ABADIANIA;11/01/2021;2558,94;0
GO;431173;2;AC ABADIANIA;24/12/2020;308,42;0
GO;431173;2;AC ABADIANIA;29/12/2020;1187,33;0
GO;431173;2;AC ABADIANIA;22/01/2021;97,28;0
GO;431173;2;AC ABADIANIA;19/01/2021;623,11;0
GO;431173;2;AC ABADIANIA;14/01/2021;211,3;0
GO;431173;2;AC ABADIANIA;16/12/2020;120,6;0
GO;431173;2;AC ABADIANIA;11/12/2020;794,2;0
GO;431173;2;AC ABADIANIA;03/12/2020;508,52;0
GO;431194;4;AC IACIARA;06/01/2021;382,27;0
GO;431194;4;AC IACIARA;11/01/2021;318,61;0
GO;431194;4;AC IACIARA;29/12/2020;416,87;0
GO;431194;4;AC IACIARA;24/12/2020;432,92;0
GO;431194;4;AC IACIARA;14/01/2021;330,41;0
GO;431194;4;AC IACIARA;19/01/2021;188,51;0
GO;431194;4;AC IACIARA;27/01/2021;384,73;0
GO;431194;4;AC IACIARA;01/02/2021;320,68;0
GO;431194;4;AC IACIARA;09/02/2021;102,21;0
GO;431194;4;AC IACIARA;16/12/2020;86,92;0
GO;431194;4;AC IACIARA;16/02/2021;527,56;0
GO;431194;4;AC IACIARA;02/02/2021;436,76;0
GO;431194;4;AC IACIARA;04/02/2021;226,86;0
GO;431194;4;AC IACIARA;25/01/2021;296,01;0
GO;431194;4;AC IACIARA;22/01/2021;255,56;0
GO;431194;4;AC IACIARA;12/01/2021;327,81;0
GO;431194;4;AC IACIARA;04/01/2021;355,17;0
GO;431194;4;AC IACIARA;30/12/2020;299,32;0
GO;431194;4;AC IACIARA;22/12/2020;353,22;0
GO;431194;4;AC IACIARA;17/12/2020;82,62;0
GO;431194;4;AC IACIARA;11/02/2021;268,76;0
GO;431194;4;AC IACIARA;17/02/2021;402,06;0
GO;431194;4;AC IACIARA;15/02/2021;451,86;0
GO;431194;4;AC IACIARA;12/02/2021;392,86;0
GO;431194;4;AC IACIARA;25/02/2021;308,84;0
GO;431194;4;AC IACIARA;05/03/2021;394,54;0
GO;431194;4;AC IACIARA;02/03/2021;373,69;0
GO;431194;4;AC IACIARA;18/03/2021;480,73;0
GO;431194;4;AC IACIARA;10/03/2021;450,59;0
GO;431194;4;AC IACIARA;02/12/2020;116,82;0
GO;431194;4;AC IACIARA;23/03/2021;235,07;0
GO;431194;4;AC IACIARA;28/12/2020;279,77;0
GO;431194;4;AC IACIARA;15/12/2020;302,17;0
GO;431194;4;AC IACIARA;07/12/2020;353,72;0
GO;431194;4;AC IACIARA;05/01/2021;213,02;0
GO;431194;4;AC IACIARA;07/01/2021;394,32;0
GO;431194;4;AC IACIARA;18/01/2021;172,31;0
GO;431194;4;AC IACIARA;15/01/2021;358,36;0
GO;431194;4;AC IACIARA;20/01/2021;248,31;0
GO;431194;4;AC IACIARA;28/01/2021;89,43;0
GO;431194;4;AC IACIARA;05/02/2021;249,41;0
GO;431194;4;AC IACIARA;10/02/2021;195,26;0
GO;431194;4;AC IACIARA;18/02/2021;392,61;0
GO;431194;4;AC IACIARA;23/02/2021;381,34;0
GO;431194;4;AC IACIARA;03/03/2021;419,84;0
GO;431194;4;AC IACIARA;26/02/2021;339,04;0
GO;431194;4;AC IACIARA;08/03/2021;486,94;0
GO;431194;4;AC IACIARA;16/03/2021;255,05;0
GO;431194;4;AC IACIARA;11/03/2021;400,99;0
GO;431194;4;AC IACIARA;24/03/2021;271,72;0
GO;431194;4;AC IACIARA;26/01/2021;315,78;0
GO;431194;4;AC IACIARA;21/01/2021;424,71;0
GO;431194;4;AC IACIARA;08/02/2021;391,61;0
GO;431194;4;AC IACIARA;29/01/2021;281,43;0
GO;431194;4;AC IACIARA;03/02/2021;63,56;0
GO;431194;4;AC IACIARA;21/12/2020;305,32;0
GO;431194;4;AC IACIARA;18/12/2020;240,97;0
GO;431194;4;AC IACIARA;13/01/2021;300,21;0
GO;431194;4;AC IACIARA;08/01/2021;435,12;0
GO;431194;4;AC IACIARA;23/12/2020;420,92;0
GO;431192;2;AC FORMOSA;09/12/2020;1250,59;0
GO;431192;2;AC FORMOSA;10/02/2021;1186,01;0
GO;431192;2;AC FORMOSA;10/12/2020;1270,75;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;29/12/2020;224,93;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;24/12/2020;538,03;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;21/12/2020;461,41;0
GO;431192;2;AC FORMOSA;11/02/2021;1049,71;0
GO;431192;2;AC FORMOSA;15/02/2021;2175,88;0
GO;431192;2;AC FORMOSA;24/03/2021;1477,26;0
GO;431192;2;AC FORMOSA;16/02/2021;2295,23;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;11/03/2021;304,24;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;09/03/2021;592,35;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;26/02/2021;551,72;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;16/02/2021;308,83;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;16/03/2021;460,71;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;08/03/2021;461,21;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;03/03/2021;331,98;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;23/03/2021;590,41;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;15/02/2021;299,63;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;18/03/2021;482,01;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;10/03/2021;263,05;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;15/03/2021;410,9;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;02/03/2021;551,72;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;05/03/2021;363,28;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;17/02/2021;308,83;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;05/02/2021;549,7;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;10/02/2021;290,43;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;02/02/2021;409,75;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;28/01/2021;577,76;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;20/01/2021;498,1;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;15/01/2021;496,97;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;28/12/2020;583,03;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;17/12/2020;353,12;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;07/01/2021;476,85;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;30/12/2020;239,93;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;15/12/2020;423,38;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;07/12/2020;440,22;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;04/12/2020;277,62;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;22/03/2021;708,73;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;19/03/2021;758,66;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;09/03/2021;858,4;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;01/03/2021;695,78;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;24/02/2021;749,25;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;16/02/2021;509,47;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;08/02/2021;786,54;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;11/02/2021;649,6;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;03/02/2021;786,38;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;29/01/2021;1090,44;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;26/01/2021;648,9;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;21/01/2021;782,92;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;18/01/2021;539,53;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;13/01/2021;431,4;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;08/01/2021;524,13;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;05/01/2021;1298,37;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;23/12/2020;602,19;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;18/12/2020;558,22;0
GO;431178;4;AC ALTO PARAISO DE GOIAS;10/12/2020;846,75;0
GO;431179;4;AC ALVORADA DO NORTE;10/03/2021;190,68;0
GO;431179;4;AC ALVORADA DO NORTE;18/03/2021;127,9;0
GO;431181;2;AC CABECEIRAS;03/12/2020;494,11;0
GO;431179;4;AC ALVORADA DO NORTE;15/03/2021;452,44;0
GO;431181;2;AC CABECEIRAS;11/12/2020;435,87;0
GO;431181;2;AC CABECEIRAS;16/12/2020;364,87;0
GO;431181;2;AC CABECEIRAS;24/12/2020;387,87;0
GO;431181;2;AC CABECEIRAS;29/12/2020;274,92;0
GO;431181;2;AC CABECEIRAS;06/01/2021;298,37;0
GO;431179;4;AC ALVORADA DO NORTE;05/03/2021;496,35;0
GO;431181;2;AC CABECEIRAS;11/01/2021;223,76;0
GO;431181;2;AC CABECEIRAS;27/01/2021;437,46;0
GO;431181;2;AC CABECEIRAS;19/01/2021;516,86;0
GO;431181;2;AC CABECEIRAS;22/01/2021;354,11;0
GO;431181;2;AC CABECEIRAS;09/02/2021;556,26;0
GO;431181;2;AC CABECEIRAS;04/02/2021;468,21;0
GO;431181;2;AC CABECEIRAS;01/02/2021;278,16;0
GO;431181;2;AC CABECEIRAS;22/02/2021;197,06;0
GO;431181;2;AC CABECEIRAS;17/02/2021;420,36;0
GO;431181;2;AC CABECEIRAS;12/03/2021;190,12;0
GO;431181;2;AC CABECEIRAS;15/03/2021;343,42;0
GO;431181;2;AC CABECEIRAS;05/03/2021;247,52;0
GO;431181;2;AC CABECEIRAS;25/02/2021;393,62;0
GO;431181;2;AC CABECEIRAS;10/03/2021;632,52;0
GO;431181;2;AC CABECEIRAS;18/03/2021;339,67;0
GO;431181;2;AC CABECEIRAS;23/03/2021;416,92;0
GO;431181;2;AC CABECEIRAS;02/12/2020;223,81;0
GO;431181;2;AC CABECEIRAS;07/12/2020;392,01;0
GO;431181;2;AC CABECEIRAS;10/12/2020;420,47;0
GO;431181;2;AC CABECEIRAS;15/12/2020;270,77;0
GO;431181;2;AC CABECEIRAS;28/12/2020;239,97;0
GO;431181;2;AC CABECEIRAS;23/12/2020;383,57;0
GO;431181;2;AC CABECEIRAS;05/01/2021;250,67;0
GO;431181;2;AC CABECEIRAS;18/01/2021;434,16;0
GO;431181;2;AC CABECEIRAS;15/01/2021;357,86;0
GO;431181;2;AC CABECEIRAS;28/01/2021;202,71;0
GO;431181;2;AC CABECEIRAS;10/02/2021;556,26;0
GO;431181;2;AC CABECEIRAS;05/02/2021;297,16;0
GO;431181;2;AC CABECEIRAS;23/02/2021;375,96;0
GO;431181;2;AC CABECEIRAS;18/02/2021;467,01;0
GO;431181;2;AC CABECEIRAS;26/02/2021;483,22;0
GO;431181;2;AC CABECEIRAS;08/03/2021;284,02;0
GO;431179;4;AC ALVORADA DO NORTE;02/03/2021;303,8;0
GO;431179;4;AC ALVORADA DO NORTE;25/02/2021;284,26;0
GO;431179;4;AC ALVORADA DO NORTE;23/03/2021;184,47;0
GO;431179;4;AC ALVORADA DO NORTE;17/02/2021;494,7;0
GO;431179;4;AC ALVORADA DO NORTE;12/02/2021;383,8;0
GO;431179;4;AC ALVORADA DO NORTE;22/02/2021;478,79;0
GO;431179;4;AC ALVORADA DO NORTE;09/02/2021;200,34;0
GO;431179;4;AC ALVORADA DO NORTE;04/02/2021;107,08;0
GO;431179;4;AC ALVORADA DO NORTE;09/12/2020;417,65;0
GO;431179;4;AC ALVORADA DO NORTE;01/12/2020;298,72;0
GO;431179;4;AC ALVORADA DO NORTE;22/03/2021;443,51;0
GO;431179;4;AC ALVORADA DO NORTE;12/03/2021;290,44;0
GO;431179;4;AC ALVORADA DO NORTE;17/03/2021;326,8;0
GO;431179;4;AC ALVORADA DO NORTE;09/03/2021;611,43;0
GO;431179;4;AC ALVORADA DO NORTE;04/03/2021;417,3;0
GO;431179;4;AC ALVORADA DO NORTE;24/03/2021;377,91;0
GO;431179;4;AC ALVORADA DO NORTE;24/02/2021;277,26;0
GO;431179;4;AC ALVORADA DO NORTE;19/03/2021;244,87;0
GO;431179;4;AC ALVORADA DO NORTE;11/03/2021;305,61;0
GO;431179;4;AC ALVORADA DO NORTE;26/02/2021;464;0
GO;431179;4;AC ALVORADA DO NORTE;01/03/2021;145,75;0
GO;431179;4;AC ALVORADA DO NORTE;16/02/2021;441;0
GO;431179;4;AC ALVORADA DO NORTE;08/02/2021;115,04;0
GO;431179;4;AC ALVORADA DO NORTE;03/02/2021;266,94;0
GO;431179;4;AC ALVORADA DO NORTE;02/12/2020;405,92;0
GO;431179;4;AC ALVORADA DO NORTE;19/02/2021;408,79;0
GO;431179;4;AC ALVORADA DO NORTE;11/02/2021;134,44;0
GO;431179;4;AC ALVORADA DO NORTE;08/12/2020;228,15;0
GO;431179;4;AC ALVORADA DO NORTE;03/12/2020;295,67;0
GO;431179;4;AC ALVORADA DO NORTE;16/03/2021;131,79;0
GO;431179;4;AC ALVORADA DO NORTE;08/03/2021;424,53;0
GO;431179;4;AC ALVORADA DO NORTE;03/03/2021;324;0
GO;431179;4;AC ALVORADA DO NORTE;23/02/2021;133,61;0
GO;431179;4;AC ALVORADA DO NORTE;18/02/2021;177,25;0
GO;431179;4;AC ALVORADA DO NORTE;15/02/2021;441;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;02/12/2020;455,15;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;08/02/2021;570,04;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;03/02/2021;431,75;0
GO;431199;4;AC MONTE ALEGRE DE GOIAS;26/01/2021;456,67;0
GO;431192;2;AC FORMOSA;14/12/2020;980,27;0
GO;431192;2;AC FORMOSA;11/12/2020;987,16;0
GO;431192;2;AC FORMOSA;12/02/2021;1126,58;0
GO;431192;2;AC FORMOSA;17/02/2021;1614,89;0
GO;431192;2;AC FORMOSA;23/03/2021;1182,4;0
GO;431185;2;AC COCALZINHO DE GOIAS;23/03/2021;347,82;0
GO;431185;2;AC COCALZINHO DE GOIAS;18/03/2021;279,39;0
GO;431185;2;AC COCALZINHO DE GOIAS;10/03/2021;305,01;0
GO;431185;2;AC COCALZINHO DE GOIAS;25/02/2021;369,74;0
GO;431185;2;AC COCALZINHO DE GOIAS;15/02/2021;442,24;0
GO;431185;2;AC COCALZINHO DE GOIAS;25/01/2021;186,34;0
GO;431185;2;AC COCALZINHO DE GOIAS;02/02/2021;75,79;0
GO;431185;2;AC COCALZINHO DE GOIAS;20/01/2021;65,59;0
GO;431185;2;AC COCALZINHO DE GOIAS;04/01/2021;146,81;0
GO;431185;2;AC COCALZINHO DE GOIAS;07/01/2021;453,51;0
GO;431185;2;AC COCALZINHO DE GOIAS;12/01/2021;151,59;0
GO;431185;2;AC COCALZINHO DE GOIAS;09/12/2020;361,48;0
GO;431185;2;AC COCALZINHO DE GOIAS;17/12/2020;76,41;0
GO;431185;2;AC COCALZINHO DE GOIAS;22/12/2020;398,96;0
GO;431185;2;AC COCALZINHO DE GOIAS;01/12/2020;224,68;0
GO;431185;2;AC COCALZINHO DE GOIAS;15/03/2021;473,66;0
GO;431185;2;AC COCALZINHO DE GOIAS;02/03/2021;175,78;0
GO;431185;2;AC COCALZINHO DE GOIAS;22/02/2021;441,59;0
GO;431185;2;AC COCALZINHO DE GOIAS;17/02/2021;123,94;0
GO;431185;2;AC COCALZINHO DE GOIAS;22/03/2021;51,09;0
GO;431185;2;AC COCALZINHO DE GOIAS;17/03/2021;221,78;0
GO;431185;2;AC COCALZINHO DE GOIAS;04/03/2021;335,41;0
GO;431185;2;AC COCALZINHO DE GOIAS;09/03/2021;207,16;0
GO;431185;2;AC COCALZINHO DE GOIAS;24/02/2021;158,64;0
GO;431185;2;AC COCALZINHO DE GOIAS;01/03/2021;397,44;0
GO;431185;2;AC COCALZINHO DE GOIAS;16/02/2021;454,24;0
GO;431185;2;AC COCALZINHO DE GOIAS;24/03/2021;66,42;0
GO;431185;2;AC COCALZINHO DE GOIAS;16/03/2021;117,98;0
GO;431185;2;AC COCALZINHO DE GOIAS;11/03/2021;347,11;0
GO;431185;2;AC COCALZINHO DE GOIAS;08/03/2021;631,96;0
GO;431185;2;AC COCALZINHO DE GOIAS;03/03/2021;158,76;0
GO;431185;2;AC COCALZINHO DE GOIAS;23/02/2021;61,74;0
GO;431185;2;AC COCALZINHO DE GOIAS;18/02/2021;244,49;0
GO;431185;2;AC COCALZINHO DE GOIAS;08/02/2021;523,89;0
GO;431185;2;AC COCALZINHO DE GOIAS;11/02/2021;442,24;0
GO;431185;2;AC COCALZINHO DE GOIAS;26/01/2021;415,14;0
GO;431185;2;AC COCALZINHO DE GOIAS;03/02/2021;305,84;0
GO;431185;2;AC COCALZINHO DE GOIAS;13/01/2021;411,49;0
GO;431185;2;AC COCALZINHO DE GOIAS;21/01/2021;131,59;0
GO;431185;2;AC COCALZINHO DE GOIAS;21/12/2020;90,01;0
GO;431185;2;AC COCALZINHO DE GOIAS;08/12/2020;258,43;0
GO;431185;2;AC COCALZINHO DE GOIAS;09/02/2021;120,99;0
GO;431185;2;AC COCALZINHO DE GOIAS;01/02/2021;476,54;0
GO;431185;2;AC COCALZINHO DE GOIAS;04/02/2021;337,04;0
GO;431185;2;AC COCALZINHO DE GOIAS;27/01/2021;127,14;0
GO;431185;2;AC COCALZINHO DE GOIAS;19/01/2021;183,54;0
GO;431185;2;AC COCALZINHO DE GOIAS;11/01/2021;474,54;0
GO;431185;2;AC COCALZINHO DE GOIAS;14/01/2021;483,34;0
GO;431185;2;AC COCALZINHO DE GOIAS;06/01/2021;375,96;0
GO;431185;2;AC COCALZINHO DE GOIAS;29/12/2020;75,51;0
GO;431185;2;AC COCALZINHO DE GOIAS;16/12/2020;374,61;0
GO;431185;2;AC COCALZINHO DE GOIAS;14/12/2020;153,43;0
GO;431185;2;AC COCALZINHO DE GOIAS;03/12/2020;354,43;0
GO;431185;2;AC COCALZINHO DE GOIAS;10/02/2021;269,34;0
GO;431185;2;AC COCALZINHO DE GOIAS;28/01/2021;352,49;0
GO;431185;2;AC COCALZINHO DE GOIAS;02/12/2020;19,63;0
GO;431185;2;AC COCALZINHO DE GOIAS;07/12/2020;29,93;0
GO;431185;2;AC COCALZINHO DE GOIAS;10/12/2020;51,98;0
GO;431185;2;AC COCALZINHO DE GOIAS;15/12/2020;231,18;0
GO;431185;2;AC COCALZINHO DE GOIAS;18/01/2021;76,44;0
GO;431185;2;AC COCALZINHO DE GOIAS;28/12/2020;68,01;0
GO;431185;2;AC COCALZINHO DE GOIAS;23/12/2020;63,61;0
GO;431185;2;AC COCALZINHO DE GOIAS;05/01/2021;206,81;0
GO;431183;4;AC CAVALCANTE;04/01/2021;1019,5;0
GO;431183;4;AC CAVALCANTE;14/01/2021;787,45;0
GO;431183;4;AC CAVALCANTE;14/12/2020;1157,5;0
GO;431183;4;AC CAVALCANTE;22/12/2020;878;0
GO;431183;4;AC CAVALCANTE;09/12/2020;646,2;0
GO;431183;4;AC CAVALCANTE;01/12/2020;550,86;0
GO;431183;4;AC CAVALCANTE;27/01/2021;753,16;0
GO;431183;4;AC CAVALCANTE;22/01/2021;612,51;0
GO;431183;4;AC CAVALCANTE;04/02/2021;1338,01;0
GO;431183;4;AC CAVALCANTE;09/02/2021;1534,36;0
GO;431183;4;AC CAVALCANTE;02/12/2020;736,26;0
GO;431183;4;AC CAVALCANTE;10/12/2020;684,2;0
GO;431183;4;AC CAVALCANTE;18/12/2020;674,15;0
GO;431183;4;AC CAVALCANTE;15/12/2020;503,9;0
GO;431183;4;AC CAVALCANTE;28/12/2020;966;0
GO;431183;4;AC CAVALCANTE;23/12/2020;885;0
GO;431183;4;AC CAVALCANTE;05/01/2021;1089,3;0
GO;431183;4;AC CAVALCANTE;08/01/2021;492,6;0
GO;431183;4;AC CAVALCANTE;13/01/2021;756,3;0
GO;431173;2;AC ABADIANIA;17/03/2021;238,54;0
GO;431173;2;AC ABADIANIA;22/03/2021;286,11;0
GO;431173;2;AC ABADIANIA;01/03/2021;740,72;0
GO;431173;2;AC ABADIANIA;09/03/2021;920,23;0
GO;431173;2;AC ABADIANIA;04/03/2021;571,28;0
GO;431173;2;AC ABADIANIA;19/03/2021;445,29;0
GO;431173;2;AC ABADIANIA;16/03/2021;543,13;0
GO;431173;2;AC ABADIANIA;08/03/2021;571,28;0
GO;431173;2;AC ABADIANIA;11/03/2021;499,52;0
GO;431173;2;AC ABADIANIA;03/03/2021;571,28;0
GO;431173;2;AC ABADIANIA;26/02/2021;442,63;0
GO;431173;2;AC ABADIANIA;24/02/2021;787,68;0
GO;431173;2;AC ABADIANIA;19/02/2021;1337,58;0
GO;431173;2;AC ABADIANIA;16/02/2021;284,78;0
GO;431173;2;AC ABADIANIA;11/02/2021;248,43;0
GO;431173;2;AC ABADIANIA;08/02/2021;235,59;0
GO;431173;2;AC ABADIANIA;03/02/2021;327,05;0
GO;431173;2;AC ABADIANIA;29/01/2021;164,19;0
GO;431173;2;AC ABADIANIA;21/01/2021;420,89;0
GO;431173;2;AC ABADIANIA;26/01/2021;2013,17;0
GO;431173;2;AC ABADIANIA;08/01/2021;791,94;0
GO;431173;2;AC ABADIANIA;13/01/2021;416,3;0
GO;431173;2;AC ABADIANIA;21/12/2020;593,94;0
GO;431173;2;AC ABADIANIA;18/12/2020;461,34;0
GO;431173;2;AC ABADIANIA;08/12/2020;591,36;0
